customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
3931,8,77.76614367196636,4452.815031520165,Month-to-month,Mailed check,DSL,No,No,No,No,0,No,Yes,Yes,Yes,1
3932,29,55.78132797026095,6186.262817684045,Month-to-month,Credit card,No,No internet service,No internet service,Yes,No,1,Yes,No,No,Yes,0
3933,40,47.54579101381702,3030.033466683558,Month-to-month,Mailed check,No,No internet service,No,No,No,0,Yes,No,Yes,No phone service,0
3934,30,100.72109964254174,5870.686939040528,Two year,Mailed check,Fiber optic,No internet service,Yes,No internet service,No,0,Yes,No,No,No,0
3935,55,56.69932670819473,3344.342361433333,Two year,Credit card,No,No internet service,No,No,Yes,1,Yes,Yes,No,No,0
3936,16,51.70009697343039,2309.32511541839,Two year,Electronic check,DSL,Yes,No internet service,No,No,1,Yes,Yes,Yes,No,0
3937,46,104.99875931690104,4916.81997542611,One year,Mailed check,Fiber optic,No internet service,No internet service,No,No,0,Yes,No,Yes,No phone service,0
3938,62,104.62873364864602,5526.3327212364575,Two year,Bank transfer,No,No,No,Yes,Yes,0,No,Yes,Yes,No phone service,0
3939,7,55.63666377550566,3728.419133318557,Two year,Mailed check,No,Yes,No internet service,No,No,0,No,No,No,No phone service,0
3940,45,103.24987009859662,4567.455777708462,One year,Electronic check,DSL,Yes,Yes,Yes,No,0,No,No,No,No,0
3941,59,105.07784903326605,5583.121991362059,One year,Bank transfer,DSL,No internet service,No,No,No,1,Yes,No,Yes,No phone service,0
3942,56,62.39305350296662,6164.909407304325,One year,Bank transfer,No,Yes,No internet service,Yes,Yes,1,No,Yes,No,No,0
3943,48,26.647313020917156,7175.014684756302,One year,Bank transfer,Fiber optic,No internet service,No,Yes,Yes,0,Yes,No,Yes,No,0
3944,27,20.15846444663401,2900.8992294881923,Two year,Bank transfer,DSL,Yes,No,Yes,Yes,1,Yes,Yes,No,Yes,0
3945,53,72.3292462888995,7616.670297535489,Two year,Credit card,No,Yes,No,Yes,Yes,0,Yes,No,No,No phone service,0
3946,35,54.40754933703557,5134.510499972392,One year,Credit card,No,No,No,No,No,1,Yes,No,Yes,Yes,0
3947,51,119.7131894158366,6322.844873321687,Two year,Credit card,DSL,No,No,No,Yes,1,Yes,Yes,Yes,No phone service,0
3948,37,97.24109996272843,5628.175443503363,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,Yes,0,No,Yes,No,No phone service,1
3949,57,96.12754563504124,1724.0166302524124,Two year,Electronic check,Fiber optic,Yes,No,Yes,Yes,1,Yes,No,No,Yes,0
3950,8,115.52427682873437,664.3632257697437,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,No,0,No,Yes,Yes,No phone service,1
3951,20,108.77243978933208,5837.66306574315,One year,Bank transfer,DSL,No,No,No internet service,Yes,1,Yes,No,No,No phone service,0
3952,53,51.81874794563887,4137.316075577154,One year,Electronic check,DSL,No,No internet service,No internet service,No,1,No,No,Yes,No phone service,0
3953,12,36.59872216038764,5647.485610425764,Two year,Mailed check,DSL,Yes,No,No,No,0,No,Yes,Yes,No,0
3954,49,94.58922650654823,3867.058150932132,One year,Bank transfer,Fiber optic,No internet service,No,No internet service,No,1,No,No,No,No,0
3955,17,57.8273893682873,2566.652711290382,Two year,Mailed check,Fiber optic,No,No internet service,No internet service,Yes,1,No,No,Yes,No phone service,0
3956,64,67.31726516309564,2351.6414831505895,Two year,Credit card,DSL,Yes,Yes,Yes,No,0,No,No,Yes,Yes,0
3957,42,83.03977312748269,5871.203833872954,Two year,Credit card,DSL,Yes,Yes,Yes,No,1,Yes,No,Yes,No,0
3958,29,110.78726769352407,2286.5626435796203,Two year,Credit card,DSL,No internet service,Yes,No internet service,Yes,1,No,No,Yes,No,0
3959,19,61.908775367096595,5745.947280310825,Month-to-month,Electronic check,Fiber optic,No,Yes,No internet service,Yes,0,Yes,No,Yes,No phone service,0
3960,11,98.33168902193613,3133.2849979072903,Month-to-month,Credit card,No,Yes,No internet service,No internet service,No,0,No,No,Yes,No,1
3961,50,46.833979127465746,6190.09739411854,One year,Electronic check,No,Yes,Yes,Yes,No,1,Yes,Yes,No,Yes,0
3962,71,89.79717909236136,1228.19841368309,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,No,1,Yes,Yes,Yes,Yes,1
3963,58,20.157942107791186,1719.3415513143298,One year,Credit card,DSL,No internet service,Yes,No internet service,No,0,Yes,No,Yes,Yes,0
3964,34,107.15072134906347,5518.701685189292,One year,Credit card,DSL,No,Yes,No,No,0,No,No,Yes,Yes,0
3965,20,23.03795799544625,4525.825849566275,Two year,Electronic check,DSL,Yes,Yes,No,Yes,1,Yes,Yes,No,No,0
3966,50,91.27537547625842,1710.6389067106338,Two year,Mailed check,DSL,Yes,No,No internet service,No,1,No,No,Yes,No,0
3967,10,24.62581892612839,7232.333392641891,Two year,Electronic check,Fiber optic,Yes,No,No,No,0,Yes,Yes,No,Yes,0
3968,32,46.624569939400345,2279.958764559906,Two year,Bank transfer,No,Yes,Yes,Yes,Yes,1,No,Yes,Yes,No,0
3969,52,69.7202403556553,3426.4640457297073,Two year,Bank transfer,No,No,No internet service,No internet service,No,1,Yes,Yes,Yes,No phone service,0
3970,15,61.99386853482382,1698.0747407930498,Two year,Electronic check,Fiber optic,No,No internet service,No internet service,No,0,No,No,No,No phone service,0
3971,3,39.183611460101055,3165.4181848979624,Month-to-month,Electronic check,DSL,Yes,No,No internet service,No,1,Yes,No,Yes,No phone service,1
3972,37,53.38149117092374,3984.009325880646,One year,Mailed check,No,Yes,No internet service,No internet service,Yes,1,Yes,Yes,Yes,No phone service,0
3973,40,92.7706370060967,2432.451730652061,One year,Electronic check,Fiber optic,Yes,No,Yes,No,0,Yes,Yes,No,No phone service,0
3974,40,86.92570925796483,6175.840018252218,Two year,Credit card,DSL,No internet service,Yes,Yes,Yes,1,No,No,Yes,Yes,0
3975,56,27.181458376391568,3212.0705313053522,Month-to-month,Mailed check,No,No internet service,Yes,No,Yes,1,Yes,No,Yes,No,0
3976,23,94.73158255728863,5863.12899967426,Two year,Electronic check,Fiber optic,No internet service,No internet service,No internet service,Yes,0,Yes,Yes,Yes,Yes,0
3977,11,25.304588119702835,1735.8701855829227,Month-to-month,Electronic check,No,Yes,No internet service,No internet service,No,0,Yes,Yes,Yes,Yes,1
3978,64,74.29263890997844,3078.580424666112,Month-to-month,Bank transfer,No,No internet service,No internet service,No,Yes,0,Yes,Yes,No,Yes,1
3979,8,46.00627480421907,163.66048227472785,One year,Mailed check,Fiber optic,No,Yes,Yes,No,1,No,No,Yes,No,0
3980,56,78.76901275598189,6093.236912918323,One year,Bank transfer,Fiber optic,No internet service,Yes,No internet service,No,1,No,No,Yes,No phone service,0
3981,60,46.132839594090186,5044.504490210825,Month-to-month,Electronic check,No,Yes,No internet service,No,Yes,1,No,Yes,Yes,Yes,0
3982,10,118.4957969625831,6560.804266871603,One year,Mailed check,No,No,No internet service,Yes,No,1,Yes,No,No,No,1
3983,39,50.97281837275319,3699.325226011435,Month-to-month,Credit card,Fiber optic,Yes,No internet service,No,Yes,0,No,No,No,Yes,0
3984,28,44.1960635674496,6417.95108533143,Month-to-month,Electronic check,DSL,No,No internet service,No,Yes,0,Yes,Yes,Yes,No,0
3985,49,47.8465290915346,5215.90209974073,Month-to-month,Electronic check,DSL,No internet service,No,Yes,No,0,Yes,No,Yes,Yes,0
3986,36,109.64728572592954,128.54216702048546,One year,Bank transfer,DSL,No internet service,No internet service,No internet service,No,1,Yes,No,No,No phone service,0
3987,13,83.62188286693447,2104.184931199244,Two year,Credit card,DSL,No,No internet service,Yes,No,0,No,Yes,Yes,No,0
3988,36,93.06840974207765,4001.7416824293596,One year,Electronic check,Fiber optic,No,No,No internet service,No,1,Yes,Yes,Yes,Yes,0
3989,26,111.80105100943504,4987.630062724573,Two year,Bank transfer,DSL,Yes,No,Yes,No,1,No,No,Yes,No phone service,0
3990,4,111.18724848450074,618.1678308506334,One year,Bank transfer,No,No,No,No internet service,Yes,1,Yes,No,Yes,No phone service,1
3991,64,93.89458465787276,5670.131432651955,One year,Electronic check,DSL,Yes,No,No internet service,No,0,No,Yes,No,No,0
3992,38,39.78244288413229,4393.935171413353,Two year,Mailed check,Fiber optic,No,No internet service,No,No,1,No,No,No,No phone service,0
3993,22,104.33733206750055,4253.656523864457,Month-to-month,Electronic check,DSL,No,Yes,No,No,1,No,Yes,No,No,1
3994,2,40.37760341910637,2407.159908973529,Two year,Credit card,DSL,No internet service,Yes,No internet service,Yes,0,Yes,Yes,No,No,0
3995,31,94.28988140984319,4799.102485975557,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,Yes,Yes,0,No,Yes,Yes,No phone service,1
3996,11,88.56030665448743,317.1938280910198,Month-to-month,Mailed check,DSL,Yes,Yes,No internet service,Yes,1,No,No,Yes,No phone service,1
3997,46,95.88888501404466,611.1326109815091,One year,Bank transfer,Fiber optic,Yes,Yes,Yes,No,1,Yes,Yes,No,No,0
3998,62,73.26856807138157,5897.573688981448,One year,Credit card,DSL,Yes,Yes,No internet service,Yes,1,No,No,No,No phone service,0
3999,69,83.87261822492196,2642.941606018315,One year,Credit card,Fiber optic,No,No,Yes,Yes,0,No,Yes,Yes,No,0
4000,64,115.33200804342553,2841.039897433422,One year,Credit card,DSL,No,No,No,No,0,No,Yes,Yes,No phone service,0
4001,10,30.10885941742149,1746.2431057259694,One year,Credit card,No,Yes,Yes,Yes,No,0,Yes,No,Yes,No,0
4002,40,50.884727478162,3620.403467589464,Two year,Mailed check,No,No,No internet service,No,No,0,No,Yes,Yes,No phone service,0
4003,24,81.13570130983824,510.7481081492724,Two year,Mailed check,Fiber optic,No internet service,No internet service,Yes,Yes,0,No,Yes,Yes,No phone service,0
4004,44,116.40541301314893,2472.8694662117978,Two year,Mailed check,Fiber optic,No,Yes,No,Yes,1,No,No,No,Yes,0
4005,60,29.557444766260115,4264.27898204381,Two year,Mailed check,Fiber optic,No internet service,No internet service,Yes,Yes,1,Yes,No,Yes,Yes,0
4006,62,22.254922153008643,3778.4921803171824,One year,Bank transfer,No,Yes,No,No internet service,No,1,No,Yes,Yes,No,0
4007,17,25.5749598470328,7997.390180671967,Two year,Electronic check,Fiber optic,No,No,Yes,No,1,No,Yes,No,Yes,0
4008,65,25.240568646119883,3171.2407517235893,Two year,Mailed check,DSL,Yes,No internet service,No,Yes,0,Yes,No,Yes,Yes,0
4009,57,110.78158577774043,3157.29256810904,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No,Yes,0,No,Yes,Yes,No,1
4010,55,92.12579079338248,4078.2960415742364,One year,Credit card,Fiber optic,Yes,No,Yes,Yes,1,No,Yes,Yes,No phone service,0
4011,53,87.71063661962783,1603.3945711427154,Two year,Bank transfer,DSL,No internet service,No internet service,No internet service,No,1,No,Yes,No,No phone service,0
4012,56,72.25728202618095,7022.804941377347,Two year,Bank transfer,DSL,No internet service,No internet service,Yes,No,0,Yes,No,Yes,No,0
4013,9,98.19526169721519,4620.915532029143,Two year,Electronic check,No,Yes,No,Yes,Yes,1,No,No,Yes,Yes,1
4014,22,35.56479927615908,1617.6503496754372,One year,Electronic check,DSL,No internet service,No,No,No,1,Yes,No,Yes,No phone service,0
4015,13,59.19411897884374,6368.188571839845,Two year,Electronic check,DSL,Yes,Yes,No internet service,No,0,No,No,Yes,Yes,0
4016,48,69.00042507643435,371.2241520285407,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No internet service,No,1,No,Yes,No,No,0
4017,18,31.040949767672625,7862.257184624876,One year,Mailed check,No,Yes,Yes,No internet service,Yes,0,Yes,No,Yes,Yes,0
4018,40,61.9513709337517,6934.6797446938335,Month-to-month,Bank transfer,DSL,No internet service,No,No internet service,Yes,1,No,No,Yes,No,0
4019,17,51.65017792626203,4679.151698718757,One year,Mailed check,No,No internet service,No internet service,Yes,No,1,No,No,Yes,No,0
4020,15,23.558214579346263,979.2357357808252,Two year,Credit card,DSL,No,No,No internet service,No,1,Yes,No,Yes,No phone service,0
4021,15,33.673540272923525,1800.6549089884043,One year,Mailed check,No,Yes,No,No internet service,Yes,0,Yes,Yes,No,No,0
4022,63,96.40368231674718,2307.537845477149,One year,Electronic check,DSL,Yes,No,No internet service,Yes,0,Yes,No,No,No phone service,0
4023,39,21.803790950464446,2004.1507294385267,One year,Mailed check,Fiber optic,Yes,Yes,No,Yes,0,No,No,Yes,No,0
4024,13,113.42532990963612,4030.408082582221,Month-to-month,Mailed check,No,Yes,No,No,Yes,0,Yes,Yes,Yes,No phone service,1
4025,32,28.642463244723743,7562.026925110467,One year,Bank transfer,No,Yes,Yes,No,No,0,No,Yes,No,Yes,0
4026,9,99.92380942034582,3608.963419665703,Two year,Electronic check,DSL,Yes,No,No internet service,Yes,0,Yes,No,No,No,1
4027,40,109.86165409434707,5326.360088569903,One year,Credit card,No,Yes,No,Yes,Yes,1,Yes,No,Yes,Yes,0
4028,20,114.1135584850447,5539.807327232703,One year,Mailed check,DSL,No,No internet service,Yes,Yes,1,Yes,No,No,No,0
4029,63,106.74770234959726,6985.487729510413,Two year,Credit card,No,No,No,No,Yes,1,No,Yes,Yes,No,0
4030,44,48.75500394254432,367.1881718150021,Two year,Electronic check,No,Yes,No internet service,No,Yes,1,No,No,No,No,0
4031,38,53.308713133847704,3294.207468845583,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No internet service,No,0,No,Yes,Yes,No phone service,0
4032,60,62.654569861007595,6299.407401280185,Two year,Bank transfer,Fiber optic,No,Yes,No,No,1,Yes,Yes,No,No phone service,0
4033,71,33.92966894071008,6537.4494182270255,Two year,Credit card,No,No,No internet service,No,No,0,No,Yes,Yes,Yes,0
4034,48,22.227245506722387,7425.927659874688,Two year,Bank transfer,Fiber optic,Yes,No internet service,No,Yes,1,No,Yes,Yes,Yes,0
4035,18,106.91216142810346,5652.075442562218,One year,Credit card,No,Yes,No,No,Yes,1,Yes,No,No,No,0
4036,16,75.41287162104564,2036.7161742274736,Month-to-month,Electronic check,DSL,No,No,Yes,No,0,No,Yes,No,Yes,1
4037,55,80.87229421782163,4094.7593703665875,Two year,Mailed check,No,No,Yes,No internet service,Yes,0,Yes,No,No,No,0
4038,39,112.69884748177954,355.5277745592908,Two year,Credit card,No,Yes,No internet service,Yes,Yes,1,Yes,Yes,Yes,No,0
4039,68,86.51201781136157,5210.73389467615,Two year,Bank transfer,Fiber optic,No,No internet service,No,Yes,0,No,No,No,No,0
4040,59,89.08535043398135,4478.932170919178,One year,Credit card,Fiber optic,Yes,Yes,No internet service,Yes,0,Yes,No,No,No phone service,0
4041,62,98.69686484367422,5368.006618014216,One year,Credit card,DSL,No internet service,No,No internet service,Yes,1,No,No,Yes,Yes,0
4042,13,31.63484498574038,7448.110371762004,Month-to-month,Credit card,DSL,Yes,No internet service,Yes,Yes,0,Yes,Yes,Yes,No phone service,0
4043,6,56.01621532137915,5529.485232591409,Month-to-month,Credit card,DSL,Yes,Yes,Yes,No,0,No,Yes,No,No,1
4044,60,116.82079277033662,2631.5544499606135,One year,Credit card,No,Yes,No,No,Yes,0,No,No,Yes,No,0
4045,14,112.29300781006066,1670.0196445742383,Two year,Credit card,DSL,No,Yes,Yes,No,1,No,Yes,No,No phone service,0
4046,54,108.40752963101848,6851.626033867373,Two year,Bank transfer,DSL,Yes,Yes,No,Yes,0,Yes,No,Yes,Yes,0
4047,4,65.20885103389725,1635.2239318627087,Month-to-month,Credit card,Fiber optic,Yes,No internet service,No,Yes,0,No,Yes,Yes,No phone service,1
4048,39,105.71929535868057,1376.7156867033748,Two year,Credit card,Fiber optic,No,No,No,Yes,0,Yes,Yes,No,No phone service,0
4049,25,24.83958819457656,1732.2354373797089,One year,Credit card,DSL,No internet service,No internet service,No internet service,Yes,1,No,Yes,No,Yes,0
4050,32,34.85174242571175,4119.842700231004,Month-to-month,Mailed check,DSL,No internet service,No internet service,No internet service,No,1,No,No,Yes,No,0
4051,59,61.39676984840541,1081.080800959709,One year,Electronic check,No,No,No,Yes,Yes,1,Yes,No,No,Yes,0
4052,63,68.33920666821264,7511.134811713948,One year,Electronic check,No,Yes,No,Yes,No,0,No,Yes,No,Yes,0
4053,38,46.350715352085686,7733.4042871967085,Two year,Electronic check,Fiber optic,No internet service,No,No internet service,No,1,No,No,No,No phone service,0
4054,53,55.647667084778746,7793.034640935691,One year,Bank transfer,DSL,No internet service,No internet service,Yes,No,0,Yes,Yes,No,No,0
4055,67,36.277610102536876,409.08595807578644,One year,Bank transfer,DSL,No,No,No,No,1,No,No,No,No,0
4056,28,68.91340317159072,7574.960459192251,Two year,Bank transfer,DSL,No internet service,No,No,Yes,1,No,No,No,No,0
4057,3,99.38432928678613,7979.577967677659,One year,Credit card,DSL,No internet service,No,No internet service,No,0,Yes,No,Yes,No phone service,1
4058,22,86.13603936613057,7545.189963829348,Two year,Electronic check,DSL,No,Yes,Yes,Yes,0,No,Yes,No,No phone service,0
4059,38,30.779224736554127,5400.417355525378,One year,Credit card,No,No internet service,No,Yes,No,0,No,No,No,Yes,0
4060,62,68.7581603396716,5639.718204027156,Two year,Mailed check,No,Yes,No internet service,No internet service,No,0,Yes,Yes,No,Yes,0
4061,57,89.7646382779725,1065.7982250002365,Two year,Electronic check,DSL,No,Yes,No,No,0,Yes,Yes,No,No phone service,0
4062,6,72.98952965539412,7006.946908892204,Month-to-month,Mailed check,No,Yes,No internet service,No,Yes,0,No,Yes,Yes,Yes,1
4063,32,59.167559653554896,571.1527185672949,One year,Mailed check,No,Yes,Yes,Yes,No,0,Yes,No,Yes,No phone service,0
4064,10,82.19144212838782,2610.0713182793543,One year,Credit card,DSL,No,No,No internet service,Yes,1,No,No,No,Yes,1
4065,3,116.86386653002755,7930.097996670677,Month-to-month,Electronic check,No,No internet service,Yes,No internet service,No,1,Yes,Yes,No,No,1
4066,59,29.490790976607798,3436.3902449136626,Two year,Mailed check,DSL,No,No internet service,No,No,1,No,No,Yes,No phone service,0
4067,49,59.00160607475607,1136.134169325544,Two year,Electronic check,No,No internet service,Yes,No,No,0,Yes,Yes,No,Yes,0
4068,59,60.66058530460956,7757.427830187733,Month-to-month,Mailed check,DSL,Yes,No,Yes,Yes,1,No,Yes,No,No phone service,0
4069,31,77.6967310468371,7874.703211629715,Month-to-month,Mailed check,DSL,No internet service,No,No internet service,Yes,0,No,Yes,Yes,No phone service,1
4070,69,35.21746018819179,1577.6372133858436,Two year,Credit card,No,Yes,No internet service,Yes,Yes,1,No,No,No,Yes,0
4071,62,37.66430298704695,6931.950089047349,Two year,Electronic check,No,Yes,Yes,Yes,No,1,Yes,No,No,Yes,0
4072,52,48.53613859978547,3184.344276931745,Month-to-month,Credit card,Fiber optic,Yes,No internet service,No internet service,No,0,Yes,No,Yes,No phone service,0
